Time(UTC),TEC_actual(TECU),Delay_actual_L1(m),TEC_LSTM(TECU),Delay_LSTM_L1(m),TEC_Transformer(TECU),Delay_Transformer_L1(m)
18:45,54.338123,8.82476616,77.823486,12.63889885,95.419083,15.49650574
18:46,51.444153,8.35477161,77.934914,12.65699482,92.526321,15.02670860
18:47,60.630608,9.84669495,78.689240,12.77950096,88.748398,14.41315556
18:48,65.161957,10.58260727,79.990494,12.99083138,86.755890,14.08956337
18:49,52.938736,8.59749889,83.614609,13.57940388,95.084808,15.44221878
18:50,52.710266,8.56039429,82.782532,13.44427109,86.556747,14.05722141
18:51,55.832706,9.06749344,80.032166,12.99759865,90.401550,14.68163586
18:52,56.632359,9.19736004,77.094490,12.52050686,89.366684,14.51356792
18:53,58.936111,9.57150078,73.696976,11.96873379,82.239944,13.35615253
18:54,54.852184,8.90825176,70.629929,11.47063160,78.890656,12.81221199
18:55,53.471836,8.68407631,68.184090,11.07341576,79.733627,12.94911480
18:56,55.804150,9.06285572,65.834579,10.69184399,83.392403,13.54331684
18:57,51.882057,8.42588902,64.311348,10.44446468,90.897720,14.76221561
18:58,58.660042,9.52666569,63.444084,10.30361652,95.396118,15.49277687
18:59,51.272800,8.32694340,63.987701,10.39190292,98.163010,15.94213295
19:00,38.906780,6.31864357,64.165527,10.42078209,88.300354,14.34039116
19:01,43.828438,7.11794376,64.172089,10.42184830,81.359413,13.21315002
19:02,36.403114,5.91203642,64.341759,10.44940281,80.460114,13.06709957
19:03,35.137005,5.70641422,64.708992,10.50904369,83.951508,13.63411808
19:04,42.581364,6.91541290,64.884491,10.53754520,86.506294,14.04902744
19:05,47.464939,7.70852852,64.283890,10.44000530,84.693741,13.75466061
19:06,36.622066,5.94759512,63.520332,10.31599998,80.510742,13.07532215
19:07,37.259884,6.05117989,62.613792,10.16877365,76.633392,12.44562244
19:08,35.279797,5.72960424,61.729675,10.02518845,79.100708,12.84632587
19:09,52.634109,8.54802608,61.714973,10.02280045,85.871819,13.94598579
19:10,44.875599,7.28800774,61.525230,9.99198532,84.792847,13.77075577
19:11,28.939716,4.69994545,61.749199,10.02835941,82.539703,13.40483475
19:12,42.495689,6.90149927,62.128647,10.08998299,78.071213,12.67913055
19:13,41.781715,6.78554630,63.079834,10.24446106,76.612968,12.44230556
19:14,33.518665,5.44358826,63.861320,10.37137794,77.474777,12.58226681
19:15,43.419094,7.05146456,63.638496,10.33518982,80.656052,13.09892082
19:16,29.910719,4.85764074,63.810371,10.36310291,87.344223,14.18511105
19:17,28.806440,4.67830086,64.079407,10.40679550,88.459846,14.36629391
19:18,33.299713,5.40802956,63.933449,10.38309193,85.601517,13.90208721
19:19,33.728096,5.47760105,63.979576,10.39058304,82.030502,13.32213783
19:20,40.058659,6.50571394,63.861778,10.37145233,77.740768,12.62546539
19:21,41.819794,6.79173040,63.529465,10.31748295,77.581879,12.59966087
19:22,38.259445,6.21351337,63.442871,10.30341911,81.481209,13.23293018
19:23,37.935780,6.16094828,62.837364,10.20508194,81.488815,13.23416519
19:24,48.340748,7.85076380,62.386589,10.13187408,79.419044,12.89802456
19:25,34.118401,5.54098797,62.493355,10.14921379,71.742157,11.65126228
19:26,34.156479,5.54717207,62.925568,10.21940708,64.400398,10.45892620
19:27,34.261196,5.56417894,63.016014,10.23409557,63.140335,10.25428677
19:28,35.317879,5.73578882,63.572884,10.32453442,69.583893,11.30075073
19:29,43.895077,7.12876606,63.870125,10.37280750,73.408997,11.92196465
19:30,39.087654,6.34801817,63.897797,10.37730122,76.956360,12.49807358
19:31,44.742325,7.26636314,63.994164,10.39295197,77.998886,12.66738415
19:32,32.785652,5.32454348,63.949554,10.38570690,74.620804,12.11876869
19:33,35.165562,5.71105194,64.193146,10.42526722,72.522591,11.77800846
19:34,40.487041,6.57528543,63.835373,10.36716366,69.879272,11.34872150
19:35,39.087654,6.34801817,63.266983,10.27485466,71.689529,11.64271545
19:36,39.858746,6.47324705,62.523865,10.15416908,73.887100,11.99961090
19:37,38.259445,6.21351337,62.160683,10.09518623,77.133820,12.52689362
19:38,40.144337,6.51962852,62.433449,10.13948441,77.133316,12.52681160
19:39,44.247303,7.18596935,62.568420,10.16140461,73.682045,11.96630955
19:40,41.705559,6.77317810,62.713600,10.18498230,75.002655,12.18078232
19:41,44.323460,7.19833755,62.951462,10.22361279,79.605949,12.92837906
19:42,43.123985,7.00353718,63.349358,10.28823280,83.434967,13.55023003
19:43,41.619881,6.75926352,63.891739,10.37631798,83.141876,13.50263023
19:44,46.255947,7.51218271,63.940735,10.38427544,77.244492,12.54486752
19:45,41.248615,6.69896841,64.281815,10.43966770,74.944946,12.17141056
19:46,34.451588,5.59509945,64.293915,10.44163322,74.950943,12.17238426
19:47,51.567909,8.37487030,64.687912,10.50562000,79.795197,12.95911407
19:48,48.207474,7.82911968,66.303070,10.76792908,83.196060,13.51142979
19:49,41.943546,6.81182861,68.268188,11.08707333,80.361206,13.05103683
19:50,37.088531,6.02335119,68.782547,11.17060757,74.358109,12.07610512
19:51,25.769674,4.18511581,69.661377,11.31333447,75.824539,12.31426048
19:52,29.377619,4.77106285,70.751923,11.49044418,77.798813,12.63489151
19:53,48.512100,7.87859249,71.243095,11.57021236,77.990997,12.66610336
19:54,43.438133,7.05455637,71.161026,11.55688381,77.266731,12.54847908
19:55,45.970356,7.46580124,70.217651,11.40367603,73.229973,11.89289093
19:56,49.235596,7.99609137,69.806351,11.33687878,73.543098,11.94374371
19:57,33.889931,5.50388336,70.777924,11.49466610,76.339935,12.39796352
19:58,29.558493,4.80043793,71.993820,11.69213390,77.951401,12.65967274
19:59,28.597008,4.64428806,73.212891,11.89011669,84.287704,13.68871784
20:00,33.280674,5.40493727,74.661591,12.12539196,90.272430,14.66066551
20:01,33.423470,5.42812824,74.846634,12.15544415,86.638176,14.07044601
20:02,33.861370,5.49924517,74.326904,12.07103729,83.182449,13.50921917
20:03,53.386162,8.67016315,75.200089,12.21284676,82.568214,13.40946484
20:04,62.991482,10.23011208,77.856339,12.64423466,81.961746,13.31097126
20:05,34.708618,5.63684225,78.529572,12.75357056,76.414215,12.41002655
20:06,30.995958,5.03388882,78.004883,12.66835880,78.889938,12.81209564
20:07,31.738491,5.15447950,78.439232,12.73889923,85.135086,13.82633686
20:08,35.679623,5.79453802,80.155197,13.01758003,85.946648,13.95813847
20:09,39.477962,6.41140604,80.806953,13.12342834,77.288582,12.55202770
20:10,28.416136,4.61491346,80.061661,13.00238895,72.289627,11.74017429
20:11,36.526871,5.93213511,79.152710,12.85477066,73.674942,11.96515560
20:12,33.747135,5.48069286,76.938309,12.49514198,72.099350,11.70927238
20:13,29.520414,4.79425383,74.105774,12.03512478,73.177238,11.88432598
20:14,37.307484,6.05891037,71.441986,11.60251331,75.496140,12.26092720
20:15,45.046951,7.31583595,70.821930,11.50181293,80.156082,13.01772308
20:16,40.106258,6.51344442,70.781548,11.49525547,76.435928,12.41355324
20:17,39.001980,6.33410406,70.240036,11.40731144,71.684647,11.64192295
20:18,37.754906,6.13157368,69.939590,11.35851765,71.942062,11.68372822
20:19,48.321709,7.84767199,70.971077,11.52603531,76.368835,12.40265656
20:20,48.197952,7.82757330,72.596931,11.79008198,77.402267,12.57049084
20:21,49.216557,7.99299955,74.092659,12.03299522,75.334686,12.23470592
20:22,27.511768,4.46803999,75.592651,12.27660084,71.662704,11.63835907
20:23,29.587051,4.80507565,77.668709,12.61376190,69.919968,11.35533047
20:24,40.820229,6.62939644,79.877686,12.97251034,71.151291,11.55530262
20:25,33.566261,5.45131826,81.711433,13.27031994,73.035545,11.86131477
20:26,30.815084,5.00451422,82.287025,13.36379814,70.116577,11.38726044
20:27,36.688705,5.95841789,81.126755,13.17536545,63.513603,10.31490707
20:28,47.883804,7.77655411,79.284180,12.87612247,59.624565,9.68330860
20:29,33.928009,5.51006746,78.340256,12.72282505,61.746101,10.02785587
20:30,38.440319,6.24288797,78.416679,12.73523617,66.896606,10.86432266
20:31,41.124859,6.67886972,79.028442,12.83458900,71.458099,11.60513020
20:32,45.104069,7.32511234,77.954697,12.66020775,67.989944,11.04188538
20:33,30.719889,4.98905373,76.831001,12.47771454,69.179626,11.23509598
20:34,45.960838,7.46425533,74.484688,12.09666252,64.884460,10.53754044
20:35,55.128254,8.95308685,74.750763,12.13987446,72.299408,11.74176311
20:36,57.717598,9.37360859,76.989052,12.50338268,74.142021,12.04101181
20:37,44.475773,7.22307396,78.601501,12.76525211,69.894936,11.35126495
20:38,56.299171,9.14324951,79.344330,12.88589096,68.040329,11.05006790
20:39,34.403992,5.58736944,81.166031,13.18174362,72.645210,11.79792213
20:40,36.069927,5.85792542,83.970245,13.63716125,73.769356,11.98048878
20:41,37.726345,6.12693501,86.735085,14.08618450,70.937439,11.52057266
20:42,36.498314,5.92749739,89.541115,14.54189682,72.418091,11.76103687
20:43,36.936214,5.99861431,90.486481,14.69542885,69.971451,11.36369133
20:44,36.117527,5.86565542,89.396866,14.51846981,67.896706,11.02674294
20:45,30.348623,4.92875862,86.319923,14.01875973,62.711182,10.18458939
20:46,36.860058,5.98624611,82.420746,13.38551521,60.424683,9.81325150
20:47,32.671417,5.30599117,81.081581,13.16802883,65.009079,10.55777931
20:48,39.849228,6.47170115,79.142319,12.85308361,59.676643,9.69176674
20:49,29.948797,4.86382484,75.569138,12.27278233,57.420021,9.32528019
20:50,28.815960,4.67984676,71.649246,11.63617325,58.504013,9.50132561
20:51,29.244345,4.74941874,68.097870,11.05941296,57.276558,9.30198097
20:52,34.899014,5.66776323,65.768539,10.68111897,55.280594,8.97782707
20:53,34.099361,5.53789616,63.166702,10.25856876,47.663445,7.74076653
20:54,39.201893,6.36657095,60.707611,9.85920048,47.083435,7.64657068
20:55,29.882160,4.85300303,58.482208,9.49778461,51.116562,8.30156898
20:56,28.568449,4.63964987,57.379044,9.31862545,61.078484,9.91943169
20:57,27.426092,4.45412588,56.479538,9.17254162,64.777313,10.52013969
20:58,32.947487,5.35082626,55.576920,9.02595234,65.883102,10.69972420
20:59,37.297962,6.05736399,54.791939,8.89846802,62.270615,10.11303997
21:00,38.630711,6.27380848,53.879120,8.75022125,55.347206,8.98864555
21:01,33.880409,5.50233746,53.120422,8.62700558,53.264580,8.65041733
21:02,27.111944,4.40310669,52.436249,8.51589298,56.036957,9.10066414
21:03,28.216223,4.58244658,52.362030,8.50383949,64.353889,10.45137310
21:04,31.091154,5.04934931,52.638733,8.54877663,70.512314,11.45153046
21:05,33.889931,5.50388336,52.599968,8.54248142,67.640915,10.98520184
21:06,33.870892,5.50079155,52.222054,8.48110580,59.218201,9.61731339
21:07,31.452902,5.10809851,51.887627,8.42679405,54.364265,8.82901192
21:08,33.680496,5.46987057,51.232742,8.32043743,52.051353,8.45338345
21:09,33.137878,5.38174677,50.974373,8.27847672,50.264053,8.16311741
21:10,37.059971,6.01871300,50.627022,8.22206593,44.551094,7.23530626
21:11,28.616049,4.64738035,50.306389,8.16999340,43.058090,6.99283552
21:12,27.892555,4.52988148,50.110588,8.13819408,44.415955,7.21335936
21:13,34.546783,5.61055946,50.045837,8.12767887,45.518768,7.39246130
21:14,30.605654,4.97050142,50.622276,8.22129536,49.063637,7.96816444
21:15,34.175518,5.55026436,50.521317,8.20489883,46.966286,7.62754488
21:16,30.405741,4.93803501,50.282333,8.16608620,47.627029,7.73485279
21:17,28.768362,4.67211676,50.423286,8.18897820,46.695061,7.58349657
21:18,27.150023,4.40929079,50.410095,8.18683529,42.780006,6.94767332
21:19,36.403114,5.91203642,50.243416,8.15976620,41.883980,6.80215454
21:20,32.166874,5.22405100,49.892075,8.10270691,44.124664,7.16605234
21:21,32.461983,5.27197790,49.606468,8.05632305,48.063828,7.80579090
21:22,31.814648,5.16684771,49.451813,8.03120613,49.703270,8.07204437
21:23,28.359016,4.60563707,49.554810,8.04793358,47.899597,7.77911901
21:24,33.090279,5.37401628,49.561440,8.04901028,41.854500,6.79736710
21:25,33.632900,5.46214056,49.467224,8.03370857,37.735748,6.12846231
21:26,28.197184,4.57935476,49.546951,8.04665661,39.871605,6.47533560
21:27,31.024517,5.03852701,49.316010,8.00915146,43.647507,7.08855963
21:28,31.252989,5.07563162,49.194069,7.98934746,46.487686,7.54981804
21:29,32.043118,5.20395231,49.288765,8.00472641,45.105751,7.32538557
21:30,29.539454,4.79734564,49.173470,7.98600197,43.216362,7.01853991
21:31,31.281548,5.08026981,49.059265,7.96745443,43.868034,7.12437439
21:32,30.510456,4.95504093,48.738884,7.91542339,44.649200,7.25123930
21:33,31.138754,5.05707979,48.488205,7.87471151,46.281174,7.51627970
21:34,31.081635,5.04780293,48.184296,7.82535553,44.043922,7.15293932
21:35,29.510895,4.79270744,48.393059,7.85925961,41.537720,6.74592018
21:36,29.196747,4.74168873,48.494415,7.87572050,36.998856,6.00878763
21:37,30.158230,4.89783764,48.747902,7.91688776,35.381187,5.74607086
21:38,30.624693,4.97359371,48.767159,7.92001486,33.183922,5.38922453
21:39,31.748011,5.15602589,48.526016,7.88085222,35.943451,5.83738470
21:40,36.108006,5.86410952,48.423561,7.86421347,42.351868,6.87814188
21:41,31.595695,5.13128901,48.430496,7.86533976,42.816025,6.95352316
21:42,29.139627,4.73241186,48.379288,7.85702324,36.837730,5.98262024
21:43,34.518227,5.60592175,48.176323,7.82406044,30.092888,4.88722610
21:44,28.130547,4.56853247,48.740303,7.91565371,30.514969,4.95577383
21:45,35.079887,5.69713831,49.064705,7.96833801,34.968742,5.67908764
21:46,31.129234,5.05553341,48.872437,7.93711281,44.437454,7.21685076
21:47,33.194996,5.39102268,48.854774,7.93424416,54.318901,8.82164383
21:48,28.178144,4.57626247,48.865669,7.93601370,55.269363,8.97600365
21:49,41.372372,6.71906710,48.794693,7.92448664,49.235390,7.99605799
21:50,30.272467,4.91639042,48.548096,7.88443804,42.554344,6.91102505
21:51,29.529934,4.79579973,48.781364,7.92232227,43.806152,7.11432457
21:52,27.692642,4.49741507,48.631004,7.89790297,45.803711,7.43873739
21:53,30.748447,4.99369192,49.263687,8.00065327,52.551674,8.53463840
21:54,33.823292,5.49306107,49.559479,8.04869175,51.793617,8.41152573
21:55,29.977358,4.86846352,49.723495,8.07532883,52.517906,8.52915382
21:56,29.625130,4.81125975,49.588974,8.05348206,50.583755,8.21503925
21:57,33.690018,5.47141695,49.578522,8.05178452,50.723602,8.23775101
21:58,28.368538,4.60718346,49.639801,8.06173611,52.861221,8.58491039
21:59,34.975170,5.68013144,49.842262,8.09461689,56.325951,9.14759827
22:00,24.874828,4.03978872,49.829208,8.09249687,56.287552,9.14136219
22:01,34.565826,5.61365223,49.879311,8.10063362,55.175468,8.96075439
22:02,33.670979,5.46832466,49.526070,8.04326534,49.664665,8.06577396
22:03,29.958317,4.86537123,49.593483,8.05421448,46.666779,7.57890368
22:04,29.834562,4.84527254,49.258034,7.99973536,45.530212,7.39432001
22:05,27.169062,4.41238308,49.933502,8.10943508,52.154396,8.47011852
22:06,29.853601,4.84836483,50.191017,8.15125656,50.466202,8.19594765
22:07,34.622944,5.62292814,50.027641,8.12472343,45.125786,7.32863903
22:08,30.415260,4.93958092,49.881874,8.10105038,38.258415,6.21334600
22:09,31.605215,5.13283491,49.618896,8.05834103,32.769638,5.32194281
22:10,27.854477,4.52369738,49.439369,8.02918530,34.624115,5.62311840
22:11,28.568451,4.63965034,49.789497,8.08604813,44.291489,7.19314528
22:12,31.034037,5.04007292,49.755096,8.08046055,49.651649,8.06366062
22:13,29.958317,4.86537123,49.618256,8.05823708,50.921989,8.26996994
22:14,31.833687,5.16993999,49.424896,8.02683449,47.062347,7.64314556
22:15,33.252113,5.40029907,48.892807,7.94042110,42.265236,6.86407232
22:16,32.157356,5.22250557,48.541893,7.88343096,42.186172,6.85123205
22:17,36.745823,5.96769381,48.505768,7.87756395,44.795288,7.27496481
22:18,31.529058,5.12046671,48.180702,7.82477188,46.114174,7.48915815
22:19,33.670979,5.46832466,48.067039,7.80631256,47.821129,7.76637554
22:20,31.576656,5.12819719,48.288399,7.84226227,46.287651,7.51733160
22:21,28.597008,4.64428806,48.653130,7.90149641,41.278877,6.70388317
22:22,30.681810,4.98286963,48.647781,7.90062761,37.607224,6.10758924
22:23,34.813335,5.65384865,48.512115,7.87859488,42.162888,6.84745073
22:24,39.944424,6.48716164,48.680038,7.90586615,49.291550,8.00517845
22:25,37.469315,6.08519220,48.772537,7.92088842,48.865036,7.93591070
22:26,33.575783,5.45286465,48.540932,7.88327456,43.197380,7.01545715
22:27,33.156918,5.38483858,48.593956,7.89188623,39.100342,6.35007858
22:28,30.339104,4.92721272,48.536469,7.88254976,37.127228,6.02963591
22:29,30.777006,4.99833012,48.887733,7.93959713,41.367340,6.71824980
22:30,37.783463,6.13621140,49.084129,7.97149277,45.924522,7.45835781
22:31,32.452465,5.27043247,49.160919,7.98396349,47.752144,7.75517178
22:32,30.415260,4.93958092,49.246452,7.99785471,43.357872,7.04152155
22:33,41.724598,6.77627039,49.066620,7.96864891,34.136116,5.54386520
22:34,32.861809,5.33691168,49.209839,7.99190855,26.373306,4.28314877
22:35,44.951756,7.30037594,49.057243,7.96712637,19.500977,3.16704988
22:36,52.919697,8.59440708,49.175522,7.98633528,22.354439,3.63046551
22:37,49.882931,8.10122204,49.295914,8.00588703,27.556511,4.47530651
22:38,34.879974,5.66467142,48.866371,7.93612766,27.648590,4.49026060
22:39,45.713326,7.42405844,48.996361,7.95723867,26.266121,4.26574135
22:40,42.648003,6.92623568,50.255661,8.16175461,21.567757,3.50270486
22:41,44.837521,7.28182364,52.109520,8.46283054,18.395538,2.98752165
22:42,46.313065,7.52145863,53.186760,8.63777924,19.795952,3.21495533
22:43,56.156376,9.12005901,54.184052,8.79974365,29.472801,4.78652096
22:44,44.780403,7.27254725,54.538200,8.85725975,35.794006,5.81311417
22:45,45.799004,7.43797302,55.362450,8.99112129,42.572861,6.91403198
22:46,38.602154,6.26917076,55.890701,9.07691193,38.100731,6.18773746
22:47,62.667812,10.17754650,57.300941,9.30594158,37.559273,6.09980202
22:48,75.919151,12.32962608,59.047585,9.58960438,38.256012,6.21295547
22:49,55.223450,8.96854687,60.447021,9.81687927,39.306839,6.38361502
22:50,44.847038,7.28336906,60.713089,9.86009026,36.745369,5.96761990
22:51,55.794628,9.06130886,61.368889,9.96659470,37.979736,6.16808701
22:52,60.040390,9.75084114,62.403625,10.13464165,38.746330,6.29258537
22:53,61.515934,9.99047565,63.755379,10.35417271,40.986496,6.65639925
22:54,76.366577,12.40229034,63.122223,10.25134468,39.112900,6.35211802
22:55,46.446339,7.54310322,63.597221,10.32848644,54.381233,8.83176708
22:56,62.429821,10.13889503,63.447075,10.30410194,53.690186,8.71953773
22:57,56.765633,9.21900463,63.462479,10.30660439,54.429420,8.83959293
22:58,49.749657,8.07957745,64.500381,10.47516441,51.971115,8.44035244
22:59,81.878448,13.29744339,66.030785,10.72370911,46.601051,7.56822920
23:00,104.068741,16.90125084,66.192215,10.74992561,42.740082,6.94118977
23:01,31.662334,5.14211130,66.290237,10.76584530,51.607361,8.38127708
23:02,41.914989,6.80719090,65.200943,10.58893871,54.494629,8.85018349
23:03,48.397865,7.86004019,67.160721,10.90721607,68.800385,11.17350483
23:04,48.826248,7.92961168,68.857468,11.18277550,56.372429,9.15514660
23:05,36.983814,6.00634480,67.694534,10.99390984,38.759041,6.29465008
23:06,33.290192,5.40648317,66.037384,10.72478104,34.817886,5.65458775
23:07,33.214035,5.39411497,65.418671,10.62429905,40.591896,6.59231424
23:08,41.419968,6.72679663,65.134254,10.57810783,45.357162,7.36621571
23:09,36.317440,5.89812231,63.945534,10.38505459,42.621048,6.92185783
23:10,42.800316,6.95097208,62.206024,10.10254955,40.347290,6.55258894
23:11,34.232635,5.55954027,60.017685,9.74715328,38.634163,6.27436924
23:12,37.040932,6.01562071,58.971275,9.57721138,41.654350,6.76486158
23:13,43.009747,6.98498440,58.434006,9.48995590,42.877617,6.96352577
23:14,32.509583,5.27970839,57.191078,9.28809929,42.108528,6.83862209
23:15,40.353767,6.55364084,56.042458,9.10155773,42.577148,6.91472864
23:16,40.525120,6.58146954,54.700142,8.88355923,39.453796,6.40748119
23:17,38.992458,6.33255816,54.028458,8.77447510,38.052101,6.17983961
23:18,34.242157,5.56108665,53.829437,8.74215317,33.903877,5.50614834
23:19,32.471504,5.27352428,54.881744,8.91305256,32.620110,5.29765844
23:20,31.062595,5.04471111,56.239677,9.13358688,31.519562,5.11892462
23:21,35.260757,5.72651243,57.173775,9.28528881,29.939201,4.86226654
23:22,33.766174,5.48378515,57.176704,9.28576469,24.082207,3.91106319
23:23,31.586176,5.12974310,56.587547,9.19008255,17.424141,2.82976222
23:24,35.736740,5.80381393,56.104477,9.11163044,12.625130,2.05038023
23:25,32.262070,5.23951149,54.853378,8.90844536,13.000595,2.11135745
23:26,35.565388,5.77598572,53.296402,8.65558529,21.616104,3.51055670
23:27,30.691330,4.98441601,51.625885,8.38428593,29.779846,4.83638668
23:28,30.662771,4.97977781,50.077202,8.13277245,30.767265,4.99674797
23:29,34.699100,5.63529634,49.020058,7.96108723,25.583824,4.15493298
23:30,37.916740,6.15785646,48.772011,7.92080307,18.472816,3.00007200
23:31,43.733242,7.10248327,48.785294,7.92296028,13.202789,2.14419484
23:32,42.524246,6.90613699,48.402832,7.86084652,12.395348,2.01306248
23:33,31.119715,5.05398750,47.768265,7.75779009,14.210510,2.30785346
23:34,36.288879,5.89348412,47.946609,7.78675413,16.975800,2.75694942
23:35,28.397097,4.61182165,48.798996,7.92518568,17.578049,2.85475755
23:36,35.984253,5.84401131,49.724640,8.07551479,16.200005,2.63095665
23:37,27.597446,4.48195457,49.627792,8.05978584,13.236977,2.14974713
23:38,39.687393,6.44541883,49.743904,8.07864285,16.836876,2.73438764
23:39,48.569221,7.88786936,49.628929,8.05997086,21.445549,3.48285770
23:40,33.928009,5.51006746,48.828384,7.92995834,23.359558,3.79370165
23:41,27.368975,4.44484997,48.541557,7.88337660,25.711433,4.17565727
23:42,20.295879,3.29614592,48.156570,7.82085276,22.109093,3.59062028
23:43,33.223557,5.39566135,48.598564,7.89263439,23.203552,3.76836562
23:44,38.525997,6.25680256,49.184235,7.98775005,24.505188,3.97975731
23:45,46.722408,7.58793783,48.860558,7.93518353,26.510666,4.30545616
23:46,49.530704,8.04401875,47.301323,7.68195629,27.031181,4.38999033
23:47,50.282757,8.16615582,45.474762,7.38531446,24.254547,3.93905210
23:48,46.341625,7.52609730,44.820770,7.27910328,19.217659,3.12103796
23:49,29.844082,4.84681892,45.034561,7.31382370,11.612846,1.88598073
23:50,34.718140,5.63838863,45.987427,7.46857357,5.230614,0.84947616
23:51,45.056473,7.31738234,47.403946,7.69862318,3.394264,0.55124444
23:52,58.184059,9.44936371,48.519150,7.87973738,6.577492,1.06821549
23:53,55.461441,9.00719833,49.231110,7.99536276,12.684464,2.06001639
23:54,47.817169,7.76573229,48.903435,7.94214678,11.866585,1.92718899
23:55,36.536392,5.93368149,49.276054,8.00266171,13.949005,2.26538372
23:56,34.718140,5.63838863,50.610474,8.21937847,11.666504,1.89469492
23:57,37.098049,6.02489710,52.493866,8.52524948,12.027252,1.95328212
23:58,37.983376,6.16867828,53.683998,8.71853256,13.826012,2.24540901
23:59,42.143459,6.84429550,53.384727,8.66992950,15.843254,2.57301879
