Time (UTC),TEC (TECU)
2024-04-09 14:34:00,26.07430296723386
2024-04-09 14:34:30,23.11369389804584
2024-04-09 14:35:00,27.15002264008759
2024-04-09 14:35:30,26.43604940055743
2024-04-09 14:36:00,22.809065333814445
2024-04-09 14:36:30,25.407927934215458
2024-04-09 14:37:00,27.302336957666725
2024-04-09 14:37:30,29.044431663538855
2024-04-09 14:38:00,30.98643889350188
2024-04-09 14:38:30,31.719451422729435
2024-04-09 14:39:00,32.91892649634793
2024-04-09 14:39:30,27.09290480645885
2024-04-09 14:40:00,26.75019762736924
2024-04-09 14:40:30,26.959629814040543
2024-04-09 14:41:00,29.644169200348102
2024-04-09 14:41:30,22.532995650933984
2024-04-09 14:42:00,20.80042057217883
2024-04-09 14:42:30,21.15264737838542
2024-04-09 14:43:00,24.475002916360445
2024-04-09 14:43:30,22.266445666097372
2024-04-09 14:44:00,23.960942165457745
2024-04-09 14:44:30,24.084697530759072
2024-04-09 14:45:00,17.849331165571225
2024-04-09 14:45:30,16.2405114521174
2024-04-09 14:46:00,10.861912981458431
2024-04-09 14:46:30,12.442173778097889
2024-04-09 14:47:00,17.201995422250214
2024-04-09 14:47:30,13.0419112794437
2024-04-09 14:48:00,14.260425642759587
2024-04-09 14:48:30,13.422697037928097
2024-04-09 14:49:00,15.364704267891122
2024-04-09 14:49:30,22.97089924304712
2024-04-09 14:50:00,20.10548662234606
2024-04-09 14:50:30,18.610902647076582
2024-04-09 14:51:00,14.174748856853043
2024-04-09 14:51:30,12.261300579167822
2024-04-09 14:52:00,21.742865288077688
2024-04-09 14:52:30,24.027579661666895
2024-04-09 14:53:00,22.628192063957506
2024-04-09 14:53:30,18.99168833463411
2024-04-09 14:54:00,27.130983385853636
2024-04-09 14:54:30,31.58617643031113
2024-04-09 14:55:00,33.11883902043882
2024-04-09 14:55:30,21.48583489489462
2024-04-09 14:56:00,24.903386845893166
2024-04-09 14:56:30,26.969149441157523
2024-04-09 14:57:00,33.95656762527032
2024-04-09 14:57:30,35.4797105528176
2024-04-09 14:58:00,31.04355676259406
2024-04-09 14:58:30,29.739365648835058
2024-04-09 14:59:00,34.70861940873183
2024-04-09 14:59:30,34.83237480949659
2024-04-09 15:00:00,17.373348994063306
2024-04-09 15:00:30,19.372474057655072
2024-04-09 15:01:00,20.905136647782765
2024-04-09 15:01:30,24.79867077028923
2024-04-09 15:02:00,31.157792500778406
2024-04-09 15:02:30,31.21491033440715
2024-04-09 15:03:00,27.292817330549745
2024-04-09 15:03:30,30.47237814259918
2024-04-09 15:04:00,32.338228249236074
2024-04-09 15:04:30,30.519976384574374
2024-04-09 15:05:00,28.03534948689428
2024-04-09 15:05:30,33.585301529366326
2024-04-09 15:06:00,34.07080332799123
2024-04-09 15:06:30,23.23744926334717
2024-04-09 15:07:00,26.902511944948373
2024-04-09 15:07:30,31.310106782894106
2024-04-09 15:08:00,25.503124382702417
2024-04-09 15:08:30,24.370286805293077
2024-04-09 15:09:00,25.683997581632482
2024-04-09 15:09:30,25.169936866193215
2024-04-09 15:10:00,29.263383477327142
2024-04-09 15:10:30,40.2490518240869
2024-04-09 15:11:00,27.702161970385077
2024-04-09 15:11:30,18.525225825706602
2024-04-09 15:12:00,20.99081343368931
2024-04-09 15:12:30,25.42696722391285
2024-04-09 15:13:00,31.57665676773072
2024-04-09 15:13:30,39.27804822683711
2024-04-09 15:14:00,45.38965919126019
2024-04-09 15:14:30,42.81935550767355
2024-04-09 15:15:00,45.93227885897726
2024-04-09 15:15:30,42.85743408706833
2024-04-09 15:16:00,45.04695204763401
